,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU,Valor m2,Tipo Agregado
4606,Apartamento,Lagoa,4,2,2,123,5200.0,1300.0,477.0,42.28,Apartamento
4607,Apartamento,Copacabana,1,0,0,35,3000.0,700.0,80.0,85.71,Apartamento
4608,Apartamento,Tijuca,1,0,0,33,1000.0,515.0,14.0,30.3,Apartamento
4609,Apartamento,Tijuca,2,0,0,90,1750.0,725.0,30.0,19.44,Apartamento
4610,Apartamento,Tijuca,2,0,0,80,1600.0,690.0,23.0,20.0,Apartamento
4611,Apartamento,Braz de Pina,4,2,1,121,2300.0,600.0,0.0,19.01,Apartamento
4612,Apartamento,São Conrado,4,3,2,235,7800.0,3200.0,0.0,33.19,Apartamento
4613,Apartamento,Leblon,3,1,1,150,5000.0,1000.0,0.0,33.33,Apartamento
4614,Apartamento,Copacabana,3,1,1,205,5000.0,2033.0,341.0,24.39,Apartamento
4615,Apartamento,Maracanã,2,0,0,70,1200.0,590.0,21.0,17.14,Apartamento
4616,Apartamento,Ipanema,3,1,2,170,8000.0,1900.0,0.0,47.06,Apartamento
4617,Apartamento,Copacabana,4,1,4,240,9000.0,2500.0,500.0,37.5,Apartamento
4618,Apartamento,Barra da Tijuca,1,1,0,61,1800.0,1030.0,203.0,29.51,Apartamento
4619,Apartamento,Tijuca,1,0,0,58,1500.0,426.0,4810.0,25.86,Apartamento
4620,Apartamento,Barra da Tijuca,1,1,0,36,1600.0,630.0,0.0,44.44,Apartamento
4621,Apartamento,Copacabana,3,1,0,78,2500.0,932.0,175.0,32.05,Apartamento
4622,Apartamento,Cachambi,3,0,0,65,1000.0,80.0,0.0,15.38,Apartamento
4623,Apartamento,Andaraí,2,0,0,60,1400.0,500.0,47.0,23.33,Apartamento
4624,Apartamento,Copacabana,3,2,1,140,3900.0,1470.0,230.0,27.86,Apartamento
4625,Apartamento,Ipanema,1,0,0,70,2700.0,815.0,2315.0,38.57,Apartamento
4626,Apartamento,Ipanema,1,0,0,40,1800.0,700.0,100.0,45.0,Apartamento
4627,Apartamento,São Conrado,3,2,1,160,6400.0,1800.0,380.0,40.0,Apartamento
4628,Apartamento,Cachambi,2,2,1,80,1000.0,360.0,16.0,12.5,Apartamento
4629,Apartamento,Laranjeiras,3,1,0,119,3300.0,1102.0,130.0,27.73,Apartamento
4630,Apartamento,Barra da Tijuca,3,2,1,128,4809.0,2600.0,0.0,37.57,Apartamento
4631,Apartamento,Urca,3,2,1,180,5000.0,2225.0,0.0,27.78,Apartamento
4632,Apartamento,Ipanema,2,0,0,70,2200.0,1536.0,0.0,31.43,Apartamento
4633,Apartamento,Centro,1,0,0,96,2500.0,660.0,100.0,26.04,Apartamento
4634,Apartamento,Ipanema,2,0,0,60,3500.0,780.0,0.0,58.33,Apartamento
4635,Apartamento,Copacabana,2,0,0,110,2500.0,1042.0,120.0,22.73,Apartamento
4636,Apartamento,Flamengo,2,1,0,70,2500.0,837.0,27.0,35.71,Apartamento
4637,Apartamento,Flamengo,1,0,0,50,1700.0,480.0,250.0,34.0,Apartamento
4638,Apartamento,Campo Grande,1,1,0,40,500.0,182.0,0.0,12.5,Apartamento
4639,Apartamento,Vila Isabel,2,1,0,75,1200.0,600.0,0.0,16.0,Apartamento
4640,Apartamento,Copacabana,1,0,1,45,1400.0,552.0,66.0,31.11,Apartamento
4641,Apartamento,Copacabana,3,1,0,90,3800.0,1064.0,230.0,42.22,Apartamento
4642,Apartamento,Centro,1,0,0,55,950.0,433.0,47.0,17.27,Apartamento
4643,Apartamento,Barra da Tijuca,4,3,2,244,4200.0,3485.0,786.0,17.21,Apartamento
4644,Apartamento,Irajá,2,1,0,81,1000.0,335.0,30.0,12.35,Apartamento
4645,Apartamento,Copacabana,4,0,1,300,6000.0,2500.0,375.0,20.0,Apartamento
4646,Apartamento,Copacabana,3,1,0,180,3500.0,1048.0,388.0,19.44,Apartamento
4647,Apartamento,Madureira,2,1,0,60,1350.0,700.0,13.0,22.5,Apartamento
4648,Apartamento,Botafogo,1,0,0,29,1390.0,400.0,0.0,47.93,Apartamento
4649,Apartamento,Barra da Tijuca,2,1,1,84,2500.0,2085.0,265.0,29.76,Apartamento
4650,Apartamento,Jardim Guanabara,2,1,1,100,2500.0,500.0,0.0,25.0,Apartamento
4651,Apartamento,Vila da Penha,2,1,2,90,2500.0,710.0,0.0,27.78,Apartamento
4652,Apartamento,Humaitá,2,1,1,75,2500.0,1350.0,0.0,33.33,Apartamento
4653,Apartamento,Jacarepaguá,3,1,1,76,1800.0,860.0,1006.0,23.68,Apartamento
4654,Apartamento,Barra da Tijuca,3,1,1,85,2200.0,683.0,90.0,25.88,Apartamento
4655,Apartamento,Laranjeiras,3,1,0,165,4000.0,1400.0,240.0,24.24,Apartamento
4656,Apartamento,Ipanema,1,1,1,131,6400.0,1650.0,280.0,48.85,Apartamento
4657,Apartamento,Grajaú,4,0,1,100,3900.0,800.0,0.0,39.0,Apartamento
4658,Apartamento,Barra da Tijuca,4,3,3,342,7500.0,3970.0,0.0,21.93,Apartamento
4659,Apartamento,Leblon,2,0,0,65,2500.0,868.0,0.0,38.46,Apartamento
4660,Apartamento,Flamengo,2,0,0,72,2500.0,578.0,191.0,34.72,Apartamento
4661,Apartamento,Tijuca,3,1,1,85,2100.0,630.0,116.0,24.71,Apartamento
4662,Apartamento,Leblon,4,2,1,220,9500.0,1800.0,0.0,43.18,Apartamento
4663,Apartamento,Jardim Guanabara,2,1,1,86,1800.0,405.0,93.0,20.93,Apartamento
4664,Apartamento,Humaitá,2,0,0,67,2200.0,567.0,83.0,32.84,Apartamento
4665,Apartamento,Botafogo,3,1,1,108,3800.0,887.0,195.0,35.19,Apartamento
4666,Apartamento,Barra da Tijuca,3,3,3,145,5100.0,1100.0,424.0,35.17,Apartamento
4667,Apartamento,Ipanema,1,8,1,97,8000.0,1800.0,250.0,82.47,Apartamento
4668,Apartamento,Taquara,2,1,1,66,1100.0,452.0,65.0,16.67,Apartamento
4669,Apartamento,Centro,1,0,0,34,800.0,424.0,25.0,23.53,Apartamento
4670,Apartamento,Freguesia (Jacarepaguá),2,1,0,56,1100.0,350.0,385.0,19.64,Apartamento
4671,Apartamento,Jacarepaguá,2,1,2,70,1300.0,550.0,0.0,18.57,Apartamento
4672,Apartamento,Campo Grande,2,1,0,60,750.0,200.0,0.0,12.5,Apartamento
4673,Apartamento,Campo Grande,2,1,0,50,550.0,105.0,0.0,11.0,Apartamento
4674,Apartamento,Barra da Tijuca,4,4,3,420,8000.0,5700.0,2000.0,19.05,Apartamento
4675,Apartamento,Barra da Tijuca,3,2,3,131,3500.0,1700.0,0.0,26.72,Apartamento
4676,Apartamento,Campo Grande,1,1,0,50,500.0,180.0,0.0,10.0,Apartamento
4677,Apartamento,Pechincha,2,1,0,77,1300.0,504.0,72.0,16.88,Apartamento
4678,Apartamento,Maracanã,3,1,1,110,2000.0,715.0,0.0,18.18,Apartamento
4679,Apartamento,Ipanema,4,1,1,168,5500.0,2143.0,0.0,32.74,Apartamento
4680,Apartamento,Gávea,1,1,1,60,2700.0,929.0,214.0,45.0,Apartamento
4681,Apartamento,Ipanema,3,1,1,150,4300.0,1700.0,250.0,28.67,Apartamento
4682,Apartamento,Recreio dos Bandeirantes,3,2,1,120,2200.0,520.0,216.0,18.33,Apartamento
4683,Apartamento,Leblon,2,1,1,90,5000.0,2000.0,500.0,55.56,Apartamento
4684,Apartamento,Rio Comprido,2,1,0,53,1600.0,764.0,33.0,30.19,Apartamento
4685,Apartamento,Barra da Tijuca,1,1,0,68,1500.0,875.0,210.0,22.06,Apartamento
4686,Apartamento,Gávea,1,0,0,33,1700.0,731.0,61.0,51.52,Apartamento
4687,Apartamento,Barra da Tijuca,2,1,1,90,3300.0,1550.0,247.0,36.67,Apartamento
4688,Apartamento,Pechincha,2,1,0,70,1300.0,570.0,20.0,18.57,Apartamento
4689,Apartamento,Engenho de Dentro,2,1,0,55,1500.0,450.0,120.0,27.27,Apartamento
4690,Apartamento,Flamengo,2,0,0,93,4000.0,550.0,150.0,43.01,Apartamento
4691,Apartamento,Copacabana,1,0,0,35,1700.0,695.0,114.0,48.57,Apartamento
4692,Apartamento,Ipanema,3,0,2,180,5500.0,2235.0,448.0,30.56,Apartamento
4693,Apartamento,Barra da Tijuca,3,1,1,82,2200.0,830.0,0.0,26.83,Apartamento
4694,Apartamento,Recreio dos Bandeirantes,3,2,1,200,4000.0,1232.0,454.0,20.0,Apartamento
4695,Apartamento,Barra da Tijuca,2,2,1,105,5800.0,1900.0,270.0,55.24,Apartamento
4696,Apartamento,Jardim Oceânico,4,3,4,300,4500.0,2000.0,650.0,15.0,Apartamento
4697,Apartamento,Leblon,4,3,1,180,7000.0,2290.0,0.0,38.89,Apartamento
4698,Apartamento,Barra da Tijuca,3,2,1,203,5500.0,2800.0,696.0,27.09,Apartamento
4699,Apartamento,São Conrado,2,1,1,130,3500.0,1094.0,242.0,26.92,Apartamento
4700,Apartamento,Copacabana,1,0,0,47,2300.0,720.0,30.0,48.94,Apartamento
4701,Apartamento,Botafogo,1,0,0,35,1000.0,293.0,86.0,28.57,Apartamento
4702,Apartamento,Vila da Penha,3,1,1,80,1300.0,250.0,0.0,16.25,Apartamento
4703,Apartamento,Ipanema,2,1,0,150,5500.0,2500.0,500.0,36.67,Apartamento
4704,Apartamento,Leblon,3,1,1,150,5000.0,1162.0,435.0,33.33,Apartamento
4705,Apartamento,Tijuca,2,1,0,65,1500.0,680.0,0.0,23.08,Apartamento
4706,Apartamento,Copacabana,3,1,0,108,3800.0,1278.0,274.0,35.19,Apartamento
4707,Apartamento,Leme,1,0,0,40,1500.0,650.0,68.0,37.5,Apartamento
4708,Apartamento,Recreio dos Bandeirantes,3,3,1,100,2950.0,850.0,0.0,29.5,Apartamento
4709,Apartamento,Barra da Tijuca,3,3,3,140,6500.0,1500.0,500.0,46.43,Apartamento
4710,Apartamento,Copacabana,3,1,1,250,9500.0,1680.0,680.0,38.0,Apartamento
4711,Apartamento,Rocha,2,1,0,58,800.0,600.0,0.0,13.79,Apartamento
4712,Apartamento,Barra da Tijuca,2,1,1,65,1700.0,1241.0,204.0,26.15,Apartamento
4713,Apartamento,Vila Isabel,1,0,0,65,1800.0,155.0,70.0,27.69,Apartamento
4714,Apartamento,Botafogo,1,0,0,52,1500.0,1000.0,27.0,28.85,Apartamento
4715,Apartamento,Tijuca,2,1,1,86,1200.0,534.0,96.0,13.95,Apartamento
4716,Apartamento,Tijuca,1,0,0,25,1450.0,485.0,25.0,58.0,Apartamento
4717,Apartamento,Méier,2,0,0,70,800.0,536.0,50.0,11.43,Apartamento
4718,Apartamento,Barra da Tijuca,2,0,1,80,3000.0,1380.0,300.0,37.5,Apartamento
4719,Apartamento,Barra da Tijuca,2,1,1,86,2600.0,1478.0,151.0,30.23,Apartamento
4720,Apartamento,Ipanema,3,2,1,150,6300.0,2200.0,495.0,42.0,Apartamento
4721,Apartamento,Copacabana,3,1,1,290,6000.0,2520.0,339.0,20.69,Apartamento
4722,Apartamento,Recreio dos Bandeirantes,2,1,1,80,2000.0,650.0,84.0,25.0,Apartamento
4723,Apartamento,Copacabana,1,1,0,50,2200.0,1250.0,150.0,44.0,Apartamento
4724,Apartamento,Maracanã,2,1,1,90,2600.0,787.0,179.0,28.89,Apartamento
4725,Apartamento,Barra da Tijuca,2,1,1,70,2299.0,640.0,178.0,32.84,Apartamento
4726,Apartamento,Barra da Tijuca,2,1,0,80,4000.0,1050.0,0.0,50.0,Apartamento
4727,Apartamento,Barra da Tijuca,2,1,1,90,2800.0,1202.0,266.0,31.11,Apartamento
4728,Apartamento,Barra da Tijuca,2,1,1,70,2800.0,700.0,1200.0,40.0,Apartamento
4729,Apartamento,Copacabana,1,0,0,30,1200.0,513.0,25.0,40.0,Apartamento
4730,Apartamento,Tijuca,2,1,1,85,1700.0,780.0,100.0,20.0,Apartamento
4731,Apartamento,Recreio dos Bandeirantes,2,1,1,75,3000.0,1424.0,246.0,40.0,Apartamento
4732,Apartamento,Leme,3,1,1,95,3700.0,770.0,136.0,38.95,Apartamento
4733,Apartamento,Vargem Pequena,3,0,0,53,1900.0,392.0,0.0,35.85,Apartamento
4734,Apartamento,Barra da Tijuca,2,2,1,109,5000.0,2500.0,680.0,45.87,Apartamento
4735,Apartamento,Ipanema,1,1,0,35,2300.0,1200.0,0.0,65.71,Apartamento
4736,Apartamento,Barra da Tijuca,4,3,4,440,8500.0,6500.0,1500.0,19.32,Apartamento
4737,Apartamento,Recreio dos Bandeirantes,2,0,0,73,1700.0,750.0,150.0,23.29,Apartamento
4738,Apartamento,Tijuca,2,1,0,97,2300.0,835.0,104.0,23.71,Apartamento
4739,Apartamento,Anil,3,1,1,78,2000.0,738.0,0.0,25.64,Apartamento
4740,Apartamento,Barra da Tijuca,3,1,1,105,3000.0,1000.0,136.0,28.57,Apartamento
4741,Apartamento,Lagoa,3,2,2,250,9000.0,2100.0,500.0,36.0,Apartamento
4742,Apartamento,Taquara,2,1,0,51,890.0,390.0,13.0,17.45,Apartamento
4743,Apartamento,Barra da Tijuca,3,2,3,115,3200.0,1727.0,0.0,27.83,Apartamento
4744,Apartamento,Tijuca,2,1,0,86,1900.0,722.0,149.0,22.09,Apartamento
4745,Apartamento,Copacabana,1,0,0,30,1200.0,440.0,60.0,40.0,Apartamento
4746,Apartamento,Tijuca,3,0,0,84,1700.0,790.0,1830.0,20.24,Apartamento
4747,Apartamento,Ipanema,4,3,1,190,6500.0,1450.0,410.0,34.21,Apartamento
4748,Apartamento,Barra da Tijuca,2,1,1,65,1300.0,1000.0,0.0,20.0,Apartamento
4749,Apartamento,Copacabana,3,1,1,103,4500.0,1299.0,153.0,43.69,Apartamento
4750,Apartamento,Ipanema,3,2,0,100,3000.0,1515.0,365.0,30.0,Apartamento
4751,Apartamento,Ipanema,2,1,0,80,5500.0,890.0,90.0,68.75,Apartamento
4752,Apartamento,Centro,1,1,0,45,2300.0,600.0,88.0,51.11,Apartamento
4753,Apartamento,Recreio dos Bandeirantes,3,1,1,82,2000.0,800.0,150.0,24.39,Apartamento
4754,Apartamento,Anil,2,1,1,83,1600.0,464.0,0.0,19.28,Apartamento
4755,Apartamento,Jacarepaguá,2,1,1,80,1600.0,787.0,89.0,20.0,Apartamento
4756,Apartamento,Glória,1,0,0,48,1600.0,480.0,30.0,33.33,Apartamento
4757,Apartamento,Flamengo,3,0,0,98,2550.0,850.0,196.0,26.02,Apartamento
4758,Apartamento,Centro,1,0,0,29,1300.0,336.0,20.0,44.83,Apartamento
4759,Apartamento,Botafogo,2,0,0,65,1900.0,451.0,0.0,29.23,Apartamento
4760,Apartamento,Botafogo,2,1,1,73,3000.0,749.0,161.0,41.1,Apartamento
4761,Apartamento,Tijuca,2,1,0,62,1990.0,556.0,50.0,32.1,Apartamento
4762,Apartamento,Flamengo,3,1,0,100,3600.0,800.0,115.0,36.0,Apartamento
4763,Apartamento,Recreio dos Bandeirantes,4,2,4,206,3000.0,17724.0,5116.0,14.56,Apartamento
4764,Apartamento,Catete,1,0,0,47,1600.0,650.0,53.0,34.04,Apartamento
4765,Apartamento,Campo Grande,3,1,0,60,1200.0,735.0,0.0,20.0,Apartamento
4766,Apartamento,Copacabana,3,0,0,162,4500.0,845.0,0.0,27.78,Apartamento
4767,Apartamento,Ipanema,2,0,1,82,3800.0,720.0,140.0,46.34,Apartamento
4768,Apartamento,Leblon,3,1,1,150,5000.0,1100.0,450.0,33.33,Apartamento
4769,Apartamento,Praça Seca,3,1,0,61,1000.0,450.0,17.0,16.39,Apartamento
4770,Apartamento,Copacabana,2,0,0,70,3900.0,960.0,147.0,55.71,Apartamento
4771,Apartamento,Leblon,3,1,0,99,4000.0,1200.0,325.0,40.4,Apartamento
4772,Apartamento,Jardim Oceânico,4,3,4,310,7000.0,2149.0,808.0,22.58,Apartamento
4773,Apartamento,Cachambi,3,2,1,89,1750.0,890.0,80.0,19.66,Apartamento
4774,Apartamento,Copacabana,3,0,0,120,4200.0,900.0,186.0,35.0,Apartamento
4775,Apartamento,Cachambi,1,1,0,35,800.0,407.0,0.0,22.86,Apartamento
4776,Apartamento,Gávea,1,0,1,145,6000.0,1000.0,350.0,41.38,Apartamento
4777,Apartamento,Recreio dos Bandeirantes,3,2,1,86,1700.0,715.0,193.0,19.77,Apartamento
4778,Apartamento,Madureira,2,1,0,65,600.0,400.0,25.0,9.23,Apartamento
4779,Apartamento,Méier,3,2,1,128,1850.0,1055.0,174.0,14.45,Apartamento
4780,Apartamento,Lagoa,3,2,1,340,8000.0,3200.0,1250.0,23.53,Apartamento
4781,Apartamento,Tijuca,3,0,1,91,2800.0,450.0,0.0,30.77,Apartamento
4782,Apartamento,Recreio dos Bandeirantes,2,1,1,73,2000.0,700.0,0.0,27.4,Apartamento
4783,Apartamento,Botafogo,2,1,2,85,4000.0,1130.0,261.0,47.06,Apartamento
4784,Apartamento,Botafogo,3,1,1,105,5100.0,1340.0,342.0,48.57,Apartamento
4785,Apartamento,Freguesia (Jacarepaguá),1,1,0,55,900.0,395.0,88.0,16.36,Apartamento
4786,Apartamento,Barra da Tijuca,3,3,3,248,3800.0,4083.0,0.0,15.32,Apartamento
4787,Apartamento,Penha,2,0,0,55,1250.0,150.0,0.0,22.73,Apartamento
4788,Apartamento,Copacabana,1,0,0,52,3500.0,2055.0,0.0,67.31,Apartamento
4789,Apartamento,Copacabana,2,0,0,83,3700.0,550.0,185.0,44.58,Apartamento
4790,Apartamento,Barra da Tijuca,2,1,1,69,2300.0,950.0,98.0,33.33,Apartamento
4791,Apartamento,Méier,2,1,0,55,700.0,480.0,30.0,12.73,Apartamento
4792,Apartamento,Leblon,1,1,1,75,3000.0,968.0,154.0,40.0,Apartamento
4793,Apartamento,Barra da Tijuca,3,2,1,95,1600.0,1250.0,0.0,16.84,Apartamento
4794,Apartamento,Recreio dos Bandeirantes,2,1,2,95,1800.0,730.0,165.0,18.95,Apartamento
4795,Apartamento,Recreio dos Bandeirantes,3,4,1,224,3500.0,790.0,523.0,15.62,Apartamento
4796,Apartamento,Recreio dos Bandeirantes,2,1,1,63,1700.0,837.0,136.0,26.98,Apartamento
4797,Apartamento,Centro,1,0,0,55,2000.0,350.0,75.0,36.36,Apartamento
4798,Apartamento,Tijuca,2,1,0,64,1250.0,695.0,0.0,19.53,Apartamento
4799,Apartamento,Campo Grande,2,1,1,44,550.0,180.0,0.0,12.5,Apartamento
4800,Apartamento,Portuguesa,2,0,0,60,1100.0,350.0,250.0,18.33,Apartamento
4801,Apartamento,Ipanema,1,0,0,46,2800.0,700.0,850.0,60.87,Apartamento
4802,Apartamento,Flamengo,2,1,0,80,2500.0,970.0,115.0,31.25,Apartamento
4803,Apartamento,Ipanema,2,1,0,76,4500.0,735.0,196.0,59.21,Apartamento
4804,Apartamento,Copacabana,4,1,1,160,7000.0,1880.0,246.0,43.75,Apartamento
4805,Apartamento,Freguesia (Jacarepaguá),3,1,1,90,2500.0,680.0,0.0,27.78,Apartamento
4806,Apartamento,Campo Grande,2,0,0,60,950.0,350.0,0.0,15.83,Apartamento
4807,Apartamento,Gávea,3,1,1,160,6800.0,1900.0,325.0,42.5,Apartamento
4808,Apartamento,Copacabana,2,0,0,83,2700.0,599.0,171.0,32.53,Apartamento
4809,Apartamento,Recreio dos Bandeirantes,3,2,1,114,2800.0,620.0,250.0,24.56,Apartamento
4810,Apartamento,Maracanã,3,2,1,90,2800.0,810.0,107.0,31.11,Apartamento
4811,Apartamento,Copacabana,2,0,0,80,2500.0,780.0,225.0,31.25,Apartamento
4812,Apartamento,Copacabana,2,1,1,95,3000.0,1200.0,174.0,31.58,Apartamento
4813,Apartamento,Barra da Tijuca,3,2,1,160,4300.0,1600.0,379.0,26.88,Apartamento
4814,Apartamento,Barra da Tijuca,3,1,1,80,2500.0,1238.0,194.0,31.25,Apartamento
4815,Apartamento,Recreio dos Bandeirantes,3,3,1,125,2100.0,1055.0,380.0,16.8,Apartamento
4816,Apartamento,Méier,1,1,0,63,1300.0,400.0,13.0,20.63,Apartamento
4817,Apartamento,Recreio dos Bandeirantes,2,1,1,85,1200.0,850.0,1000.0,14.12,Apartamento
4818,Apartamento,Copacabana,3,0,0,120,2600.0,1189.0,154.0,21.67,Apartamento
4819,Apartamento,Lagoa,3,3,1,250,9200.0,1902.0,585.0,36.8,Apartamento
4820,Apartamento,Barra da Tijuca,2,1,1,70,1500.0,650.0,150.0,21.43,Apartamento
4821,Apartamento,Botafogo,2,1,1,80,4000.0,655.0,192.0,50.0,Apartamento
4822,Apartamento,Barra da Tijuca,2,1,1,90,3890.0,2200.0,4200.0,43.22,Apartamento
4823,Apartamento,Andaraí,2,1,1,77,1400.0,650.0,105.0,18.18,Apartamento
4824,Apartamento,Barra da Tijuca,2,1,1,80,4000.0,1050.0,150.0,50.0,Apartamento
4825,Apartamento,Barra da Tijuca,2,1,1,81,1700.0,1150.0,150.0,20.99,Apartamento
4826,Apartamento,Copacabana,3,1,0,140,3700.0,1259.0,236.0,26.43,Apartamento
4827,Apartamento,Recreio dos Bandeirantes,3,3,3,183,2700.0,760.0,5000.0,14.75,Apartamento
4828,Apartamento,Cachambi,3,1,0,100,1550.0,650.0,59.0,15.5,Apartamento
4829,Apartamento,Gávea,2,1,0,65,3300.0,713.0,157.0,50.77,Apartamento
4830,Apartamento,Encantado,2,0,0,45,950.0,180.0,36.0,21.11,Apartamento
4831,Apartamento,Laranjeiras,3,1,1,120,3300.0,1300.0,147.0,27.5,Apartamento
4832,Apartamento,Tijuca,3,1,0,73,1900.0,638.0,0.0,26.03,Apartamento
4833,Apartamento,Copacabana,3,1,0,101,2200.0,1470.0,220.0,21.78,Apartamento
4834,Apartamento,Catete,1,0,1,34,1000.0,400.0,53.0,29.41,Apartamento
4835,Apartamento,Tijuca,2,0,0,71,1620.0,300.0,0.0,22.82,Apartamento
4836,Apartamento,Ipanema,2,1,1,100,5500.0,1200.0,312.0,55.0,Apartamento
4837,Apartamento,Humaitá,3,1,0,82,4000.0,1308.0,113.0,48.78,Apartamento
4838,Apartamento,Copacabana,1,0,0,50,1500.0,658.0,74.0,30.0,Apartamento
4839,Apartamento,Tijuca,2,1,0,90,1500.0,800.0,78.0,16.67,Apartamento
4840,Apartamento,Camorim,3,1,0,60,1050.0,350.0,0.0,17.5,Apartamento
4841,Apartamento,Rio Comprido,2,0,1,110,1200.0,300.0,0.0,10.91,Apartamento
4842,Apartamento,Leblon,3,1,1,119,6850.0,1400.0,390.0,57.56,Apartamento
4843,Apartamento,Copacabana,2,1,0,72,2250.0,800.0,40.0,31.25,Apartamento
4844,Apartamento,Vila Isabel,2,0,0,47,950.0,545.0,20.0,20.21,Apartamento
4845,Apartamento,Vila Isabel,2,0,0,58,1700.0,300.0,25.0,29.31,Apartamento
4846,Apartamento,Copacabana,1,0,0,32,1400.0,448.0,25.0,43.75,Apartamento
4847,Apartamento,Freguesia (Jacarepaguá),2,1,1,76,1900.0,720.0,123.0,25.0,Apartamento
4848,Apartamento,Leblon,2,2,1,94,6700.0,1211.0,320.0,71.28,Apartamento
4849,Apartamento,Curicica,3,1,1,85,1700.0,560.0,150.0,20.0,Apartamento
4850,Apartamento,Irajá,2,1,0,45,750.0,220.0,0.0,16.67,Apartamento
4851,Apartamento,Península,2,2,1,75,3500.0,1350.0,160.0,46.67,Apartamento
4852,Apartamento,São Conrado,2,1,1,82,4800.0,879.0,186.0,58.54,Apartamento
4853,Apartamento,Copacabana,3,2,1,158,5200.0,1540.0,320.0,32.91,Apartamento
4854,Apartamento,Cidade Nova,2,1,0,53,1300.0,505.0,34.0,24.53,Apartamento
4855,Apartamento,Barra da Tijuca,2,2,1,65,1500.0,973.0,136.0,23.08,Apartamento
4856,Apartamento,Barra da Tijuca,3,2,1,180,3000.0,1150.0,0.0,16.67,Apartamento
4857,Apartamento,Barra da Tijuca,3,2,1,127,5000.0,2570.0,789.0,39.37,Apartamento
4858,Apartamento,Botafogo,3,0,0,157,2700.0,970.0,200.0,17.2,Apartamento
4859,Apartamento,Cascadura,2,0,0,60,900.0,150.0,0.0,15.0,Apartamento
4860,Apartamento,Botafogo,2,1,1,90,4500.0,945.0,190.0,50.0,Apartamento
4861,Apartamento,Ipanema,3,2,1,160,6300.0,2200.0,387.0,39.38,Apartamento
4862,Apartamento,Freguesia (Jacarepaguá),2,2,1,128,2700.0,1000.0,240.0,21.09,Apartamento
4863,Apartamento,Flamengo,4,1,1,270,8000.0,1550.0,0.0,29.63,Apartamento
4864,Apartamento,Leblon,3,0,0,120,3600.0,950.0,0.0,30.0,Apartamento
4865,Apartamento,Copacabana,1,0,0,20,1200.0,330.0,29.0,60.0,Apartamento
4866,Apartamento,Flamengo,1,0,0,38,1300.0,505.0,59.0,34.21,Apartamento
4867,Apartamento,Leblon,4,2,1,200,6500.0,1100.0,470.0,32.5,Apartamento
4868,Apartamento,Flamengo,1,0,0,40,1950.0,200.0,67.0,48.75,Apartamento
4869,Apartamento,Ipanema,2,1,0,72,3000.0,820.0,0.0,41.67,Apartamento
4870,Apartamento,Flamengo,2,0,0,88,1900.0,450.0,112.0,21.59,Apartamento
4871,Apartamento,Ipanema,2,1,0,70,4000.0,725.0,150.0,57.14,Apartamento
4872,Apartamento,Barra da Tijuca,3,2,2,210,3000.0,1754.0,512.0,14.29,Apartamento
4873,Apartamento,Engenho Novo,2,1,1,68,1100.0,498.0,0.0,16.18,Apartamento
4874,Apartamento,Copacabana,2,0,1,60,2500.0,650.0,750.0,41.67,Apartamento
4875,Apartamento,Paciência,2,0,0,55,540.0,60.0,0.0,9.82,Apartamento
4876,Apartamento,Barra da Tijuca,3,2,1,75,3500.0,1100.0,192.0,46.67,Apartamento
4877,Apartamento,Tijuca,2,0,0,60,2000.0,450.0,51.0,33.33,Apartamento
4878,Apartamento,Pechincha,4,1,2,178,1900.0,1100.0,270.0,10.67,Apartamento
4879,Apartamento,Freguesia (Jacarepaguá),2,0,0,80,1300.0,395.0,48.0,16.25,Apartamento
4880,Apartamento,Copacabana,1,0,0,30,1500.0,900.0,25.0,50.0,Apartamento
4881,Apartamento,Flamengo,1,0,0,31,1200.0,366.0,179.0,38.71,Apartamento
4882,Apartamento,Botafogo,3,2,1,287,7500.0,2500.0,0.0,26.13,Apartamento
4883,Apartamento,Copacabana,2,0,2,115,4000.0,1264.0,210.0,34.78,Apartamento
4884,Apartamento,Leblon,3,1,1,120,7000.0,1500.0,0.0,58.33,Apartamento
4885,Apartamento,Barra da Tijuca,3,2,1,130,3500.0,1200.0,226.0,26.92,Apartamento
4886,Apartamento,Leme,3,0,1,150,6500.0,1050.0,232.0,43.33,Apartamento
4887,Apartamento,Copacabana,3,0,0,120,2700.0,800.0,0.0,22.5,Apartamento
4888,Apartamento,Copacabana,3,1,1,214,9200.0,1824.0,6083.0,42.99,Apartamento
4889,Apartamento,Ipanema,3,2,1,95,5000.0,1200.0,212.0,52.63,Apartamento
4890,Apartamento,Vila Isabel,2,2,0,61,1300.0,650.0,0.0,21.31,Apartamento
4891,Apartamento,Ipanema,4,2,1,200,9500.0,3600.0,1500.0,47.5,Apartamento
4892,Apartamento,Jardim Botânico,2,1,0,74,3700.0,1030.0,213.0,50.0,Apartamento
4893,Apartamento,Barra da Tijuca,4,2,1,126,3709.0,1640.0,0.0,29.44,Apartamento
4894,Apartamento,Lagoa,3,1,1,110,4800.0,1057.0,429.0,43.64,Apartamento
4895,Apartamento,Anil,4,3,1,300,4500.0,1650.0,288.0,15.0,Apartamento
4896,Apartamento,Freguesia (Jacarepaguá),2,1,1,77,1800.0,720.0,0.0,23.38,Apartamento
4897,Apartamento,Copacabana,3,1,1,140,6160.0,1300.0,2200.0,44.0,Apartamento
